User Meteorological Data File (Don't Rewrite!!),,,,,,,,,,,,,,,,,,,,
(Your comment here!),,,,,,,,,,,,,,,,,,,,
Location,Latitude,Longitude,Albedo-JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Measured-Wind-Velocity-Height(m),,,,,
2000,3,22,4,10,:,0,0,-1,3,9,198,2,3.1,0,31,0,,,,
2000,3,22,4,11,:,0,0,-0.6,3,30,278,1,3.1,0,32,0,,,,
2000,3,22,4,12,:,0,0,0.5,3.1,31,298,1,3.3,0,32,0,,,,
2000,3,22,4,13,:,0,0,1.7,3.2,31,298,1,3.4,0,32,0,,,,
2000,3,22,4,14,:,0,0,2.8,3.3,31,276,1,3.6,0,32,0,,,,
2000,3,22,4,15,:,0,0,2.8,3.2,47,261,1,2.9,0,32,0,,,,
2000,3,22,4,16,:,0,0,2.8,3.2,78,204,16,2.2,0,32,0,,,,
2000,3,22,4,17,:,0,0,2.8,3.1,88,129,16,1.5,0,41,0,,,,
2000,3,22,4,18,:,0,0,1.3,3.1,32,45,1,1.5,0,40,0,,,,
2000,3,22,4,19,:,0,0,-0.1,3,0,0,3,1.5,0,39,0,,,,
2000,3,22,4,20,:,0,0,-1.7,2.8,0,0,4,1.5,0,54,0,,,,
2000,3,22,4,21,:,0,0,-2,2.8,0,0,3,1.9,0,54,0,,,,
2000,3,22,4,22,:,0,0,-2.3,2.8,0,0,2,2.2,0,54,0,,,,
2000,3,22,4,23,:,0,0,-2.8,2.7,0,0,1,2.6,0,39,0,,,,
2000,3,23,5,0,:,0,0,-3.1,2.6,0,0,4,2.9,0,40,0,,,,
2000,3,23,5,1,:,0,0,-3.4,2.6,0,0,6,3.3,0,39,0,,,,
2000,3,23,5,2,:,0,0,-3.9,2.5,0,0,8,3.6,0,60,0,,,,
2000,3,23,5,3,:,0,0,-3.4,2.5,0,0,11,2.4,0,60,0,,,,
2000,3,23,5,4,:,0,0,-3.1,2.6,0,0,13,1.2,0,61,0,,,,
2000,3,23,5,5,:,0,0,-2.8,2.6,0,0,16,0,0,68,0,,,,
2000,3,23,5,6,:,0,0,-0.8,2.8,0,0,16,0,0,69,0,,,,
2000,3,23,5,7,:,0,0,0.9,3,0,92,16,0,0,71,0,,,,
2000,3,23,5,8,:,0,0,2.8,3.3,600,169,16,0,0,59,0,,,,
2000,3,23,5,9,:,0,0,5.2,3.5,716,189,1,1.5,0,59,0,,,,
2000,3,23,5,10,:,0,0,7.6,3.8,749,192,3,3.1,0,61,0,,,,
2000,3,23,5,11,:,0,0,10,4,736,192,4,4.6,0,57,0,,,,
2000,3,23,5,12,:,0,0,9.4,4,405,294,3,3.8,0,56,0,,,,
2000,3,23,5,13,:,0,0,8.9,4,144,350,3,2.9,0,56,0,,,,
2000,3,23,5,14,:,0,0,8.3,4.1,31,278,2,2.1,0,32,0,,,,
2000,3,23,5,15,:,0,0,7.4,4,112,272,2,2.8,0,31,0,,,,
2000,3,23,5,16,:,0,0,6.5,3.9,253,186,3,3.4,0,32,0,,,,
2000,3,23,5,17,:,0,0,5.6,3.8,359,90,3,4.1,0,51,0,,,,
2000,3,23,5,18,:,0,0,4.8,3.8,159,41,3,3.9,0,50,0,,,,
2000,3,23,5,19,:,0,0,4.1,3.8,0,0,4,3.8,0,50,0,,,,
2000,3,23,5,20,:,0,0,3.3,3.8,0,0,4,3.6,0,30,0,,,,
2000,3,23,5,21,:,0,0,2.4,3.7,0,0,3,3.1,0,30,0,,,,
2000,3,23,5,22,:,0,0,1.5,3.6,0,0,3,2.6,0,31,0,,,,
2000,3,23,5,23,:,0,0,0.6,3.4,0,0,2,2.1,0,30,0,,,,
2000,3,24,6,0,:,0,0,0.2,3.5,0,0,1,1.9,0,30,0,,,,
2000,3,24,6,1,:,0,0,-0.1,3.5,0,0,1,1.7,0,29,0,,,,
2000,3,24,6,2,:,0,0,-0.6,3.6,0,0,16,1.5,0,29,0,,,,
2000,3,24,6,3,:,0,0,-0.5,3.6,0,0,16,1.5,0,29,0,,,,
2000,3,24,6,4,:,0,0,-0.5,3.6,0,0,1,1.5,0,29,0,,,,
2000,3,24,6,5,:,0,0,-0.6,3.6,0,0,1,1.5,0,29,0,,,,
2000,3,24,6,6,:,0,0,-0.5,3.6,0,0,1,1.9,0,29,0,,,,
2000,3,24,6,7,:,0,0,-0.5,3.6,0,39,16,2.2,0,29,0,,,,
2000,3,24,6,8,:,0,0,-0.6,3.6,16,112,16,2.6,0,29,0,,,,
2000,3,24,6,9,:,0,0,1.3,3.7,137,237,16,1.7,0,30,0,,,,
2000,3,24,6,10,:,0,0,3.1,3.8,499,245,16,0.9,0,30,0,,,,
2000,3,24,6,11,:,0,0,5,3.9,914,149,16,0,0,60,0,,,,
2000,3,24,6,12,:,0,0,8.7,3.7,919,123,15,2.2,0,64,0,,,,
2000,3,24,6,13,:,0,0,12.4,3.4,918,93,15,4.5,0,69,0,,,,
2000,3,24,6,14,:,0,0,16.1,3.2,900,64,14,6.7,0,71,0,,,,
2000,3,24,6,15,:,0,0,13.1,3.4,860,44,15,6,0,68,0,,,,
2000,3,24,6,16,:,0,0,10.2,3.5,770,36,16,5.3,0,64,0,,,,
2000,3,24,6,17,:,0,0,7.2,3.6,600,36,2,4.6,0,61,0,,,,
2000,3,24,6,18,:,0,0,5.4,3.5,306,24,3,3.9,0,59,0,,,,
2000,3,24,6,19,:,0,0,3.5,3.4,0,0,4,3.3,0,58,0,,,,
2000,3,24,6,20,:,0,0,1.7,3.3,0,0,5,2.6,0,56,0,,,,
2000,3,24,6,21,:,0,0,1.3,3.2,0,0,5,2.8,0,56,0,,,,
2000,3,24,6,22,:,0,0,1,3.2,0,0,5,2.9,0,55,0,,,,
2000,3,24,6,23,:,0,0,0.6,3.2,0,0,5,3.1,0,55,0,,,,
2000,3,25,7,0,:,0,0,0.2,3.1,0,0,6,3.1,0,55,0,,,,
2000,3,25,7,1,:,0,0,-0.1,3.1,0,0,7,3.1,0,55,0,,,,
2000,3,25,7,2,:,0,0,-0.6,3,0,0,8,3.1,0,65,0,,,,
2000,3,25,7,3,:,0,0,-0.7,2.9,0,0,8,2.9,0,64,0,,,,
2000,3,25,7,4,:,0,0,-0.8,2.8,0,0,8,2.8,0,65,0,,,,
2000,3,25,7,5,:,0,0,-1.1,2.7,0,0,8,2.6,0,58,0,,,,
2000,3,25,7,6,:,0,0,0.9,2.9,0,0,8,3.1,0,58,0,,,,
2000,3,25,7,7,:,0,0,3,3,0,91,8,3.6,0,60,0,,,,
2000,3,25,7,8,:,0,0,5,3.1,481,171,8,4.1,0,56,0,,,,
2000,3,25,7,9,:,0,0,7.4,2.9,428,223,10,4.8,0,59,0,,,,
2000,3,25,7,10,:,0,0,9.8,2.5,300,284,12,5.5,0,62,0,,,,
2000,3,25,7,11,:,0,0,12.2,2.3,156,341,14,6.2,0,51,0,,,,
2000,3,25,7,12,:,0,0,12.4,2.1,231,344,15,6.7,0,52,0,,,,
2000,3,25,7,13,:,0,0,12.6,2.1,313,314,15,7.2,0,53,0,,,,
2000,3,25,7,14,:,0,0,12.8,1.9,386,262,15,7.7,0,60,0,,,,
2000,3,25,7,15,:,0,0,12.2,2.1,478,182,1,6.5,0,59,0,,,,
2000,3,25,7,16,:,0,0,11.7,2.1,521,113,2,5.3,0,58,0,,,,
2000,3,25,7,17,:,0,0,11.1,2.3,478,66,4,4.1,0,65,0,,,,
2000,3,25,7,18,:,0,0,9.4,2.3,228,37,4,3.8,0,63,0,,,,
2000,3,25,7,19,:,0,0,7.8,2.4,0,0,5,3.4,0,62,0,,,,
2000,3,25,7,20,:,0,0,6.1,2.4,0,0,6,3.1,0,70,0,,,,
2000,3,25,7,21,:,0,0,6.7,2.5,0,0,6,4,0,70,0,,,,
2000,3,25,7,22,:,0,0,7.2,2.6,0,0,7,4.8,0,70,0,,,,
2000,3,25,7,23,:,0,0,7.8,2.6,0,0,7,5.7,0,65,0,,,,
2000,3,26,1,0,:,0,0,5.8,2.6,0,0,4,3.8,0,63,0,,,,
2000,3,26,1,1,:,0,0,3.7,2.6,0,0,2,1.9,0,62,0,,,,
2000,3,26,1,2,:,0,0,1.7,2.6,0,0,16,0,0,65,0,,,,
2000,3,26,1,3,:,0,0,0.6,2.6,0,0,16,0,0,63,0,,,,
2000,3,26,1,4,:,0,0,-0.5,2.6,0,0,16,0,0,62,0,,,,
2000,3,26,1,5,:,0,0,-1.7,2.6,0,0,16,0,0,57,0,,,,
2000,3,26,1,6,:,0,0,0.7,2.8,0,0,14,0.5,0,58,0,,,,
2000,3,26,1,7,:,0,0,3.2,3.1,336,104,13,1,0,60,0,,,,
2000,3,26,1,8,:,0,0,5.6,3.3,639,170,11,1.5,0,63,0,,,,
2000,3,26,1,9,:,0,0,9.3,3.6,843,175,9,2,0,65,0,,,,
2000,3,26,1,10,:,0,0,13,3.8,916,178,6,2.6,0,68,0,,,,
2000,3,26,1,11,:,0,0,16.7,4.2,950,175,4,3.1,0,84,0,,,,
2000,3,26,1,12,:,0,0,20.2,4,953,149,2,3.4,0,89,0,,,,
2000,3,26,1,13,:,0,0,23.7,3.7,950,117,16,3.8,0,94,0,,,,
2000,3,26,1,14,:,0,0,27.2,3.4,936,80,14,4.1,0,92,0,,,,
2000,3,26,1,15,:,0,0,27,2.7,915,45,14,5,0,96,0,,,,
2000,3,26,1,16,:,0,0,26.9,2,867,11,13,5.8,0,101,0,,,,
2000,3,26,1,17,:,0,0,26.7,1.6,691,18,12,6.7,0,105,0,,,,
2000,3,26,1,18,:,0,0,23.4,1.8,357,22,11,5.5,0,99,0,,,,
2000,3,26,1,19,:,0,0,20,1.9,0,0,10,4.3,0,93,0,,,,
2000,3,26,1,20,:,0,0,16.7,2.1,0,0,9,3.1,0,93,0,,,,
2000,3,26,1,21,:,0,0,16.3,2.4,0,0,9,3.8,0,91,0,,,,
2000,3,26,1,22,:,0,0,16,2.6,0,0,8,4.4,0,89,0,,,,
2000,3,26,1,23,:,0,0,15.6,2.9,0,0,8,5.1,0,87,0,,,,
2000,3,27,2,0,:,0,0,13,3,0,0,8,3.9,0,84,0,,,,
2000,3,27,2,1,:,0,0,10.4,3,0,0,8,2.7,0,81,0,,,,
2000,3,27,2,2,:,0,0,7.8,3.1,0,0,8,1.5,0,77,0,,,,
2000,3,27,2,3,:,0,0,7.8,3.5,0,0,7,2.2,0,76,0,,,,
2000,3,27,2,4,:,0,0,7.8,3.8,0,0,6,2.9,0,75,0,,,,
2000,3,27,2,5,:,0,0,7.8,4.1,0,0,5,3.6,0,74,0,,,,
2000,3,27,2,6,:,0,0,9.5,4.2,0,0,6,3.8,0,76,0,,,,
2000,3,27,2,7,:,0,0,11.1,4.3,403,112,6,3.9,0,77,0,,,,
2000,3,27,2,8,:,0,0,12.8,4.3,745,169,7,4.1,0,79,0,,,,
2000,3,27,2,9,:,0,0,15.6,3.8,881,181,5,3.8,0,84,0,,,,
2000,3,27,2,10,:,0,0,18.3,3.2,928,186,2,3.4,0,90,0,,,,
2000,3,27,2,11,:,0,0,21.1,2.7,951,175,16,3.1,0,96,0,,,,
2000,3,27,2,12,:,0,0,21.7,2.6,954,149,16,3.8,0,98,0,,,,
2000,3,27,2,13,:,0,0,22.2,2.5,950,117,16,4.4,0,98,0,,,,
2000,3,27,2,14,:,0,0,22.8,2.3,937,80,16,5.1,0,94,0,,,,
2000,3,27,2,15,:,0,0,21.1,2.8,678,112,1,6.1,0,88,0,,,,
2000,3,27,2,16,:,0,0,19.5,3.4,328,175,3,7.2,0,84,0,,,,
2000,3,27,2,17,:,0,0,17.8,4.1,92,137,4,8.2,0,46,0,,,,
2000,3,27,2,18,:,0,0,15.8,3.7,33,55,4,8,0,47,0,,,,
2000,3,27,2,19,:,0,0,13.7,3.2,0,0,4,7.9,0,48,0,,,,
2000,3,27,2,20,:,0,0,11.7,2.7,0,0,4,7.7,0,55,0,,,,
2000,3,27,2,21,:,0,0,11.3,2.7,0,0,2,6.8,0,55,0,,,,
2000,3,27,2,22,:,0,0,11,2.7,0,0,16,6,0,55,0,,,,
2000,3,27,2,23,:,0,0,10.6,2.6,0,0,15,5.1,0,49,0,,,,
2000,3,28,3,0,:,0,0,9.3,2.9,0,0,12,5.1,0,46,0,,,,
2000,3,28,3,1,:,0,0,8,3.2,0,0,10,5.1,0,43,0,,,,
2000,3,28,3,2,:,0,0,6.7,3.5,0,0,8,5.1,0,59,0,,,,
2000,3,28,3,3,:,0,0,4.5,3.4,0,0,5,3.4,0,57,0,,,,
2000,3,28,3,4,:,0,0,2.2,3.3,0,0,3,1.7,0,56,0,,,,
2000,3,28,3,5,:,0,0,0,3.1,0,0,16,0,0,70,0,,,,
2000,3,28,3,6,:,0,0,2.6,3.4,0,0,16,0.5,0,71,0,,,,
2000,3,28,3,7,:,0,0,5.2,3.6,395,111,16,1,0,73,0,,,,
2000,3,28,3,8,:,0,0,7.8,3.8,702,169,16,1.5,0,70,0,,,,
2000,3,28,3,9,:,0,0,9.1,3.8,791,180,1,2.4,0,71,0,,,,
2000,3,28,3,10,:,0,0,10.4,3.8,789,184,3,3.2,0,73,0,,,,
2000,3,28,3,11,:,0,0,11.7,3.8,736,195,5,4.1,0,59,0,,,,
2000,3,28,3,12,:,0,0,12.8,3,699,196,3,6.2,0,63,0,,,,
2000,3,28,3,13,:,0,0,13.9,2.4,655,191,16,8.2,0,67,0,,,,
2000,3,28,3,14,:,0,0,15,1.9,596,184,14,10.3,0,68,0,,,,
2000,3,28,3,15,:,0,0,12.8,1.9,403,214,16,9.4,0,66,0,,,,
2000,3,28,3,16,:,0,0,10.5,2,228,201,3,8.6,0,64,0,,,,
2000,3,28,3,17,:,0,0,8.3,2,93,139,5,7.7,0,51,0,,,,
2000,3,28,3,18,:,0,0,6.5,2.1,35,56,5,6,0,49,0,,,,
2000,3,28,3,19,:,0,0,4.6,2.2,0,0,4,4.3,0,46,0,,,,
2000,3,28,3,20,:,0,0,2.8,2.3,0,0,4,2.6,0,68,0,,,,
2000,3,28,3,21,:,0,0,2.2,2.2,0,0,5,3.1,0,67,0,,,,
2000,3,28,3,22,:,0,0,1.7,2.3,0,0,5,3.6,0,67,0,,,,
2000,3,28,3,23,:,0,0,1.1,2.2,0,0,6,4.1,0,66,0,,,,
2000,3,29,4,0,:,0,0,0.4,2.3,0,0,6,3.6,0,64,0,,,,
2000,3,29,4,1,:,0,0,-0.3,2.3,0,0,6,3.1,0,64,0,,,,
2000,3,29,4,2,:,0,0,-1.1,2.3,0,0,6,2.6,0,71,0,,,,
2000,3,29,4,3,:,0,0,-1,2.4,0,0,8,2.2,0,71,0,,,,
2000,3,29,4,4,:,0,0,-1,2.5,0,0,9,1.9,0,71,0,,,,
2000,3,29,4,5,:,0,0,-1.1,2.5,0,0,11,1.5,0,71,0,,,,
2000,3,29,4,6,:,0,0,0.4,2.6,0,1,10,2,0,71,0,,,,
2000,3,29,4,7,:,0,0,1.8,2.7,426,115,9,2.6,0,73,0,,,,
2000,3,29,4,8,:,0,0,3.3,2.7,752,168,8,3.1,0,74,0,,,,
2000,3,29,4,9,:,0,0,7,2.5,884,181,6,4.1,0,79,0,,,,
2000,3,29,4,10,:,0,0,10.7,2.3,930,185,3,5.2,0,85,0,,,,
2000,3,29,4,11,:,0,0,14.4,2,951,174,1,6.2,0,91,0,,,,
2000,3,29,4,12,:,0,0,14.4,2,960,153,1,5.2,0,91,0,,,,
2000,3,29,4,13,:,0,0,14.4,1.9,961,125,1,4.1,0,92,0,,,,
2000,3,29,4,14,:,0,0,14.4,1.8,954,92,2,3.1,0,92,0,,,,
2000,3,29,4,15,:,0,0,15.2,1.8,932,56,3,2.9,0,93,0,,,,
2000,3,29,4,16,:,0,0,15.9,1.8,885,20,4,2.8,0,94,0,,,,
2000,3,29,4,17,:,0,0,16.7,1.8,746,10,5,2.6,0,95,0,,,,
2000,3,29,4,18,:,0,0,13.2,1.9,406,21,5,2.9,0,90,0,,,,
2000,3,29,4,19,:,0,0,9.6,2,0,1,6,3.3,0,85,0,,,,
2000,3,29,4,20,:,0,0,6.1,2,0,0,6,3.6,0,81,0,,,,
2000,3,29,4,21,:,0,0,6.5,2.2,0,0,7,3.9,0,81,0,,,,
2000,3,29,4,22,:,0,0,6.8,2.2,0,0,7,4.3,0,80,0,,,,
2000,3,29,4,23,:,0,0,7.2,2.3,0,0,8,4.6,0,80,0,,,,
2000,3,30,5,0,:,0,0,6.7,2.3,0,0,8,5.3,0,80,0,,,,
2000,3,30,5,1,:,0,0,6.1,2.3,0,0,8,6,0,79,0,,,,
2000,3,30,5,2,:,0,0,5.6,2.4,0,0,8,6.7,0,69,0,,,,
2000,3,30,5,3,:,0,0,4.8,2.2,0,0,8,6,0,69,0,,,,
2000,3,30,5,4,:,0,0,4.1,2.1,0,0,8,5.3,0,70,0,,,,
2000,3,30,5,5,:,0,0,3.3,2,0,0,8,4.6,0,78,0,,,,
2000,3,30,5,6,:,0,0,6.8,2,0,1,8,4.8,0,82,0,,,,
2000,3,30,5,7,:,0,0,10.4,2,393,114,8,4.9,0,87,0,,,,
2000,3,30,5,8,:,0,0,13.9,1.9,708,169,8,5.1,0,85,0,,,,
2000,3,30,5,9,:,0,0,16.3,1.8,870,171,11,3.4,0,88,0,,,,
2000,3,30,5,10,:,0,0,18.7,1.9,915,173,13,1.7,0,91,0,,,,
2000,3,30,5,11,:,0,0,21.1,1.7,936,162,16,0,0,95,0,,,,
2000,3,30,5,12,:,0,0,21.8,1.3,928,128,15,0.9,0,100,0,,,,
2000,3,30,5,13,:,0,0,22.6,1,910,93,14,1.7,0,106,0,,,,
2000,3,30,5,14,:,0,0,23.3,0.7,840,90,13,2.6,0,99,0,,,,
2000,3,30,5,15,:,0,0,23.5,0.9,824,62,16,2.2,0,96,0,,,,
2000,3,30,5,16,:,0,0,23.7,0.9,759,47,2,1.9,0,94,0,,,,
2000,3,30,5,17,:,0,0,23.9,1.1,611,43,5,1.5,0,94,0,,,,
2000,3,30,5,18,:,0,0,20.7,1.4,313,36,6,2.5,0,89,0,,,,
2000,3,30,5,19,:,0,0,17.6,1.5,0,1,7,3.6,0,82,0,,,,
2000,3,30,5,20,:,0,0,14.4,1.7,0,0,8,4.6,0,80,0,,,,
2000,3,30,5,21,:,0,0,12.2,1.8,0,0,8,4.6,0,77,0,,,,
2000,3,30,5,22,:,0,0,10,2,0,0,8,4.6,0,73,0,,,,
2000,3,30,5,23,:,0,0,7.8,2,0,0,8,4.6,0,77,0,,,,
2000,3,31,6,0,:,0,0,7.8,2,0,0,8,5,0,77,0,,,,
2000,3,31,6,1,:,0,0,7.8,2,0,0,8,5.3,0,77,0,,,,
2000,3,31,6,2,:,0,0,7.8,2,0,0,8,5.7,0,83,0,,,,
2000,3,31,6,3,:,0,0,7.4,2,0,0,8,4.5,0,82,0,,,,
2000,3,31,6,4,:,0,0,7.1,2,0,0,8,3.3,0,82,0,,,,
2000,3,31,6,5,:,0,0,6.7,1.9,0,0,8,2.1,0,82,0,,,,
2000,3,31,6,6,:,0,0,10.2,2.1,0,1,8,2.4,0,85,0,,,,
2000,3,31,6,7,:,0,0,13.7,2.2,425,119,9,2.8,0,89,0,,,,
2000,3,31,6,8,:,0,0,17.2,2.3,760,167,9,3.1,0,92,0,,,,
2000,3,31,6,9,:,0,0,18.5,1.6,881,177,10,4.8,0,99,0,,,,
2000,3,31,6,10,:,0,0,19.8,1,921,177,11,6.5,0,107,0,,,,
2000,3,31,6,11,:,0,0,21.1,0.6,937,161,12,8.2,0,108,0,,,,
2000,3,31,6,12,:,0,0,19.8,1,928,128,13,8,0,102,0,,,,
2000,3,31,6,13,:,0,0,18.5,1.5,911,92,13,7.9,0,94,0,,,,
2000,3,31,6,14,:,0,0,17.2,2.1,840,90,14,7.7,0,76,0,,,,
2000,3,31,6,15,:,0,0,14.8,1.8,773,82,15,8.9,0,75,0,,,,
2000,3,31,6,16,:,0,0,12.4,1.5,662,79,15,10.1,0,75,0,,,,
2000,3,31,6,17,:,0,0,10,1.3,485,75,15,11.3,0,71,0,,,,
2000,3,31,6,18,:,0,0,8.1,1.3,232,50,15,9.6,0,70,0,,,,
2000,3,31,6,19,:,0,0,9,1.7,0,1,15,7.6,0,67,0,,,,
2000,3,31,6,20,:,0,0,5.2,1.4,0,0,15,6.3,0,62,0,,,,
2000,3,31,6,21,:,0,0,2.4,1.5,0,0,15,5.4,0,60,0,,,,
2000,3,31,6,22,:,0,0,0.5,1.8,0,0,15,4.7,0,56,0,,,,
2000,3,31,6,23,:,0,0,-0.4,2.2,0,0,15,4.4,0,36,0,,,,
2000,4,1,7,0,:,0,0,-0.4,2.2,0,0,15,4.5,0,36,0,,,,
2000,4,1,7,1,:,0,0,0.7,1.2,0,0,12,5.5,0,44,0,,,,
2000,4,1,7,2,:,0,0,2.1,1.3,0,0,12,5.6,0,80,0,,,,
2000,4,1,7,3,:,0,0,3.5,1.5,0,0,12,5.6,0,81,0,,,,
2000,4,1,7,4,:,0,0,4.4,1.6,0,0,12,5.5,0,81,0,,,,
2000,4,1,7,5,:,0,0,4.5,1.6,0,0,12,5.2,0,81,0,,,,
2000,4,1,7,6,:,0,0,3.1,1.4,0,1,11,4.7,0,81,0,,,,
2000,4,1,7,7,:,0,0,5.2,1.6,396,119,10,4.1,0,82,0,,,,
2000,4,1,7,8,:,0,0,6.1,1.7,708,172,9,3.6,0,78,0,,,,
2000,4,1,7,9,:,0,0,8,1.7,849,175,9,4.1,0,79,0,,,,
2000,4,1,7,10,:,0,0,9.8,1.7,891,172,10,4.6,0,81,0,,,,
2000,4,1,7,11,:,0,0,11.7,1.7,904,157,11,5.1,0,77,0,,,,
2000,4,1,7,12,:,0,0,12.4,1.8,871,140,13,4.8,0,78,0,,,,
2000,4,1,7,13,:,0,0,13.2,1.8,808,139,15,4.4,0,78,0,,,,
2000,4,1,7,14,:,0,0,13.9,1.8,732,140,16,4.1,0,72,0,,,,
2000,4,1,7,15,:,0,0,13.5,1.9,585,157,3,5.3,0,71,0,,,,
2000,4,1,7,16,:,0,0,13.2,2,410,163,5,6.5,0,69,0,,,,
2000,4,1,7,17,:,0,0,12.8,2,230,134,8,7.7,0,60,0,,,,
2000,4,1,7,18,:,0,0,10.6,2.1,100,66,7,5.8,0,58,0,,,,
2000,4,1,7,19,:,0,0,8.3,2.1,0,1,6,4,0,56,0,,,,
2000,4,1,7,20,:,0,0,6.1,2.2,0,0,4,2.1,0,71,0,,,,
2000,4,1,7,21,:,0,0,6.1,2.3,0,0,4,1.9,0,71,0,,,,
2000,4,1,7,22,:,0,0,6.1,2.4,0,0,3,1.7,0,70,0,,,,
2000,4,1,7,23,:,0,0,6.1,2.5,0,0,2,1.5,0,67,0,,,,
2000,4,2,1,0,:,0,0,6.1,2.6,0,0,4,2.5,0,67,0,,,,
2000,4,2,1,1,:,0,0,6.1,2.6,0,0,6,3.6,0,66,0,,,,
2000,4,2,1,2,:,0,0,6.1,2.6,0,0,8,4.6,0,64,0,,,,
2000,4,2,1,3,:,0,0,5.7,2.7,0,0,8,5,0,64,0,,,,
2000,4,2,1,4,:,0,0,5.4,2.7,0,0,9,5.3,0,63,0,,,,
2000,4,2,1,5,:,0,0,5,2.6,0,0,9,5.7,0,65,0,,,,
2000,4,2,1,6,:,0,0,7.2,2.7,0,1,9,5.7,0,67,0,,,,
2000,4,2,1,7,:,0,0,9.5,2.7,108,91,9,5.7,0,69,0,,,,
2000,4,2,1,8,:,0,0,11.7,2.7,235,183,9,5.7,0,55,0,,,,
2000,4,2,1,9,:,0,0,11.7,3,244,251,11,5.3,0,54,0,,,,
2000,4,2,1,10,:,0,0,11.7,3.2,211,309,14,5,0,52,0,,,,
2000,4,2,1,11,:,0,0,11.7,3.5,158,354,16,4.6,0,45,0,,,,
2000,4,2,1,12,:,0,0,12.2,3.4,107,361,1,4.1,0,45,0,,,,
2000,4,2,1,13,:,0,0,12.8,3.4,54,349,1,3.6,0,46,0,,,,
2000,4,2,1,14,:,0,0,13.3,3.3,33,291,2,3.1,0,37,0,,,,
2000,4,2,1,15,:,0,0,11.3,3.7,31,250,1,5.2,0,34,0,,,,
2000,4,2,1,16,:,0,0,9.2,4,27,192,16,7.2,0,32,0,,,,
2000,4,2,1,17,:,0,0,7.2,4.4,18,122,15,9.3,0,29,0,,,,
2000,4,2,1,18,:,0,0,5.4,4.2,7,50,15,8.4,0,29,0,,,,
2000,4,2,1,19,:,0,0,3.5,4,0,0,15,7.6,0,30,0,,,,
2000,4,2,1,20,:,0,0,1.7,3.8,0,0,15,6.7,0,30,0,,,,
2000,4,2,1,21,:,0,0,1.5,3.8,0,0,15,7.7,0,30,0,,,,
2000,4,2,1,22,:,0,0,1.3,3.8,0,0,16,8.8,0,30,0,,,,
2000,4,2,1,23,:,0,0,1.1,3.8,0,0,16,9.8,0,30,0,,,,
2000,4,3,2,0,:,0,0,0.2,3.5,0,0,16,9.3,0,30,0,,,,
2000,4,3,2,1,:,0,0,-0.7,3.2,0,0,16,8.7,0,30,0,,,,
2000,4,3,2,2,:,0,0,-1.7,3,0,0,16,8.2,0,31,0,,,,
2000,4,3,2,3,:,0,0,-1.4,3,0,0,16,8,0,31,0,,,,
2000,4,3,2,4,:,0,0,-1.2,3.1,0,0,16,7.9,0,31,0,,,,
2000,4,3,2,5,:,0,0,-1.1,3.1,0,0,16,7.7,0,31,0,,,,
2000,4,3,2,6,:,0,0,-1,3,0,0,16,6.7,0,31,0,,,,
2000,4,3,2,7,:,0,0,-1,3,1,22,16,5.6,0,31,0,,,,
2000,4,3,2,8,:,0,0,-1.1,2.8,1,54,16,4.6,0,32,0,,,,
2000,4,3,2,9,:,0,0,-0.3,2.9,1,86,16,5.8,0,32,0,,,,
2000,4,3,2,10,:,0,0,0.4,3,1,112,16,7,0,32,0,,,,
2000,4,3,2,11,:,0,0,1.1,3,1,130,16,8.2,0,33,0,,,,
2000,4,3,2,12,:,0,0,1.5,2.9,11,252,1,8.7,0,33,0,,,,
2000,4,3,2,13,:,0,0,1.8,2.8,49,341,1,9.3,0,33,0,,,,
2000,4,3,2,14,:,0,0,2.2,2.7,160,342,1,9.8,0,42,0,,,,
2000,4,3,2,15,:,0,0,2,2.7,152,294,2,8.2,0,42,0,,,,
2000,4,3,2,16,:,0,0,1.9,2.7,134,228,2,6.7,0,42,0,,,,
2000,4,3,2,17,:,0,0,1.7,2.7,98,151,2,5.1,0,42,0,,,,
2000,4,3,2,18,:,0,0,0.6,2.7,38,68,3,4.4,0,41,0,,,,
2000,4,3,2,19,:,0,0,-0.5,2.7,0,1,5,3.8,0,40,0,,,,
2000,4,3,2,20,:,0,0,-1.7,2.6,0,0,6,3.1,0,59,0,,,,
2000,4,3,2,21,:,0,0,-2.1,2.5,0,0,6,2.9,0,59,0,,,,
2000,4,3,2,22,:,0,0,-2.7,2.4,0,0,5,2.8,0,59,0,,,,
2000,4,3,2,23,:,0,0,-3.3,2.2,0,0,5,2.6,0,58,0,,,,
2000,4,4,3,0,:,0,0,-3.8,2.2,0,0,7,2.8,0,57,0,,,,
2000,4,4,3,1,:,0,0,-4.3,2.1,0,0,8,2.9,0,57,0,,,,
2000,4,4,3,2,:,0,0,-5,2,0,0,9,3.1,0,57,0,,,,
2000,4,4,3,3,:,0,0,-4.9,2,0,0,9,2.8,0,58,0,,,,
2000,4,4,3,4,:,0,0,-4.9,2,0,0,9,2.4,0,58,0,,,,
2000,4,4,3,5,:,0,0,-5,2,0,0,8,2.1,0,61,0,,,,
2000,4,4,3,6,:,0,0,-3.8,2,0,1,8,2.6,0,62,0,,,,
2000,4,4,3,7,:,0,0,-2.7,2.2,316,116,8,3.1,0,62,0,,,,
2000,4,4,3,8,:,0,0,-1.7,2.2,572,178,8,3.6,0,57,0,,,,
